13.083,31.469,0,0.78671,Aberdeenshire,Rural,Economy
17.751,64.159,38.785,0.66416,Aberdeenshire,Rural,Economy
17.25,29.261,0,0.83603,Aberdeenshire,Rural,Economy
9.5833,4.2772,0,0.42772,Aberdeenshire,Rural,Economy
8.8333,11.064,0,0.22128,Aberdeenshire,Rural,Economy
18.75,40.86,0,0.3143,Aberdeenshire,Rural,Economy
8.5,19.812,0,0.3302,Aberdeenshire,Rural,Economy
14.167,6.2411,0,0.20804,Aberdeenshire,Rural,Economy
14.333,13.98,0,0.3495,Aberdeenshire,Rural,Economy
18.25,7.6874,0,0.25625,Aberdeenshire,Rural,Economy
17.333,8.7076,0,0.21769,Aberdeenshire,Rural,Economy
10.75,45.249,0,1.0055,Aberdeenshire,Rural,Economy
17.5,42.576,0,0.70959,Aberdeenshire,Rural,Economy
17.5,30.61,0,1.0203,Aberdeenshire,Rural,Economy
18.883,4.7471,0,0.59339,Aberdeenshire,Rural,Economy
16.25,8.697,0,0.5798,Aberdeenshire,Rural,Economy
